"Link";"ID";"Brand Name";"Product Name";"Calories";"Caffeine Blend";"Creatine";"Beta_Alanine";"L_Theanine";"L_Citrulline";"L_Tyrosine";"Taurine";"Betaine";"Citrulline_Malate";"Agmatine_Sulfate";"Nitrosigine";"Theobromine";"Huperzine_A";"Other_ingredients";"WOMAN";"PUMP";"STRENGTH";"ENERGY";"FOCUS";"ENDURANCE"
"https://dsld.od.nih.gov/label/615";615;"Precision Engineered";"High Performance Creatine HPDS3";130;0;5.25;0.0;0.0;0.0;0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/623";623;"All American EFX";"K-Otic";0;300;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;1;0;0
"https://dsld.od.nih.gov/label/775";775;"Gamma Labs";"Pre-Training Formula Tropical Punch";20;0;10.88;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1179";1179;"GNC Beyond Raw";"Ravage Fruit Punch";15;0;3.1;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1312";1312;"Precision Engineered";"NOS Blast Concentrate";0;100;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1937";1937;"Champion Nutrition";"GlyProXTS Complete Stack";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1973";1973;"Force Factor";"Body Rush Fruit Punch";20;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1974";1974;"Force Factor";"Body Rush Strawberry Kiwi";20;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/1975";1975;"Force Factor";"Body Rush Cherry Limeade";20;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2013";2013;"VPX";"NO Shotgun V.3 Black Cherry";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2046";2046;"Gaspari Nutrition";"SizeOn Fruit Punch";50;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2047";2047;"Gaspari Nutrition";"SizeOn Orange Cooler";180;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2051";2051;"Gaspari Nutrition";"SizeOn Concord Grape";50;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2062";2062;"Gaspari Nutrition";"SuperPump Max Raspberry Lemonade";10;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2063";2063;"Gaspari Nutrition";"SuperPump Max Fruit Punch Blast";10;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2065";2065;"BPI";"1.M.R Blue Raspberry";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2066";2066;"BPI";"1.M.R Fruit Punch";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2067";2067;"BPI";"1.M.R Lemon Lime";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2068";2068;"BPI";"1.M.R Orange";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2069";2069;"BPI";"1.M.R Pink Lemonade";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2070";2070;"BPI";"1.M.R Watermelon";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2078";2078;"BSN";"Amino X Green Apple";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2219";2219;"GNC Beyond Raw";"Ravage Grape";15;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2221";2221;"GNC Beyond Raw";"Re-Built Mass Vanilla Cake Batter";850;0;0.0;0.0;0.0;0.0;0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2294";2294;"RSP";"Fast Fuel Berry Blast Flavor";53;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2297";2297;"BSN";"Cellmass Arctic Berry Blast";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2298";2298;"BSN";"Cellmass Grape Cooler";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2306";2306;"BSN";"N.O.-Xplode Blue Raspberry";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2307";2307;"BSN";"N.O.-Xplode Blue Raz";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2309";2309;"BSN";"N.O.-Xplode Fruit Punch Caffeine Free";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2310";2310;"BSN";"N.O.-Xplode 2.0 Fruit Punch Trial Size";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2311";2311;"BSN";"N.O.-Xplode Grape";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2312";2312;"BSN";"N.O.-Xplode Lemonade";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2313";2313;"BSN";"N.O.-Xplode Lemon Lime";30;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2315";2315;"BSN";"N.O.-Xplode 2.0 Watermelon";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2316";2316;"BSN";"N.O.-Xplode 2.0 Green Apple";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2317";2317;"BSN";"N.O.-Xplode 2.0 Advanced Strength Watermelon";25;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2426";2426;"IDS";"Multi-Pro Whey Cinnamon Vanilla";125;0;0.0;0.0;0.0;0.0;498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2427";2427;"IDS";"Multi-Pro Whey";125;0;0.0;0.0;0.0;0.0;498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2428";2428;"IDS";"Multi-Pro Whey Belgian Chocolate";125;0;0.0;0.0;0.0;0.0;498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2432";2432;"Infinite labs";"Massport";84;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2476";2476;"Precision Engineered";"NOS Blast Creatine Nitro Solution";30;100;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2486";2486;"ANSI Advanced Nutrient Science";"Xtreme Shock Shock Berry";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2487";2487;"ANSI Advanced Nutrient Science";"Xtreme Shock Watermelon";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2498";2498;"iSatori";"H-Blocker";33;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2572";2572;"MPR Muscle Performance Regulator";"Pump Blue Raspberry";15;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2573";2573;"MPR Muscle Performance Regulator";"Pump Fruit Punch";15;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2574";2574;"MPR Muscle Performance Regulator";"Pump Orange";15;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2630";2630;"Controlled Labs";"GlycerGrow";54;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2631";2631;"Controlled Labs";"Golden Gains Homemade Apple Pie Flavor";300;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2634";2634;"Controlled Labs";"Purple InTrain Purple Raspberry Flavor";34;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2635";2635;"Controlled Labs";"Purple Wraath Juicy Grape Flavor";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2637";2637;"Controlled Labs";"White Flood";0;0;0.0;1.7;0.0;0.0;700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2722";2722;"GNC Pro Performance";"RapidDrive Pre-Workout Amino Complex Fruit Punch";5;0;0.0;3.2;0.0;0.05;0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2723";2723;"GNC Pro Performance";"RapidDrive Post-Workout Amino Complex Fruit Punch";10;0;0.0;0.0;0.0;0.5;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/2877";2877;"MET-Rx";"Amped ECN NOS Blue Inferno Drink Mix";60;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3495";3495;"Animal";"Animal Rage Slaughter Melon";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3606";3606;"ON Optimum Nutrition";"Platinum Hydro Builder Chocolate Shake";180;0;5.0;0.0;0.0;0.0;0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3623";3623;"Twinlab";"100% Whey Protein Fuel Strawberry Smash";130;0;0.0;0.0;0.0;0.0;770;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3624";3624;"Twinlab";"100% Whey Protein Fuel Vanilla Slam";130;0;0.0;0.0;0.0;0.0;770;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3670";3670;"Cellucor";"Build";35;0;5.0;0.0;0.0;1.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3675";3675;"Cellucor";"Ignite";0;100;0.0;1.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3698";3698;"Cellucor";"N0 N-Zero Extreme Fruit Punch";5;50;0.0;2.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3699";3699;"Cellucor";"N0 N-Zero Extreme Orange";5;50;0.0;2.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;50.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3709";3709;"MusclePharm";"Assault Blue Arctic Raspberry Flavor";80;199;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3710";3710;"MusclePharm";"Assault Raspberry Lemonade Flavor";80;199;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3712";3712;"MusclePharm";"Recon";80;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/3725";3725;"MusclePharm";"Bullet Proof";10;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4245";4245;"MuscleTech";"Anabolic Halo Hardcore Pro Series Orange Avalanche";80;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4265";4265;"Twinlab";"100% Whey Protein Fuel Chocolate Surge";140;0;0.0;0.0;0.0;0.0;770;0.0;0.0;0.0;0.0;0.0;63.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4290";4290;"GNC Pro Performance AMP Advanced Muscle Performance";"Amplified N.O. Loaded Fruit Punch";5;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4806";4806;"GNC Pro Performance AMP";"Amplified Muscle Meal Chocolate";350;0;0.0;0.0;0.0;0.0;0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4807";4807;"GNC Pro Performance AMP";"Amplified Muscle Meal Vanilla";350;0;0.0;0.0;0.0;0.0;0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4963";4963;"MuscleTech";"Anabolic Halo Hardcore Pro Series Arctic Fruit Punch";80;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/4964";4964;"MuscleTech";"Anabolic Halo Hardcore Pro Series Blue Raspberry Glacier";80;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5753";5753;"MHP Maximum Human Performance";"Trac Extreme-No Orange";70;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5755";5755;"MHP Maximum Human Performance";"Dark Rage Fruit Punch";130;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5763";5763;"Sci-Fit";"Shockwave Fruit Punch";90;0;0.0;0.88;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5764";5764;"Sci-Fit";"Shockwave Grape";90;0;0.0;0.88;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5765";5765;"Sci-Fit";"Shockwave Orange";90;0;0.0;0.88;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5861";5861;"GNC Pro Performance AMP Advanced Muscle Performance";"Amplified N.O. Loaded Blue Raspberry";5;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/5863";5863;"GNC Pro Performance AMP Advanced Muscle Performance";"Amplified Muscle Igniter 4X Tropical Punch";20;200;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;1;0;0
"https://dsld.od.nih.gov/label/6500";6500;"MuscleTech Pro Series";"Nitro Amino FX";20;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6514";6514;"MuscleTech";"Cell-Tech Hardcore Pro Series Blue Raspberry";350;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6515";6515;"MuscleTech";"Cell-Tech Haredcore Pro Series Fruit Punch";350;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6516";6516;"MuscleTech";"Cell-Tech Hardcore Pro Series Grape";350;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6517";6517;"MuscleTech";"Cell-Tech Hardcore Pro Series Lemon Lime";350;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6518";6518;"MuscleTech";"Cell-Tech Hardcore Pro Series Orange";350;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6525";6525;"MuscleTech Pro Series";"naNO Vapor Hardcore Fruit Punch";70;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6526";6526;"MuscleTech Pro Series";"naNO Vapor Hardcore Blue Raspberry Glacier";70;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6527";6527;"MuscleTech Pro Series";"naNO Vapor Hardcore Orange Haze";70;52;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6637";6637;"MRI";"Anabolic Switch Multi-Phasic Anabolic Creatine";130;0;6.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/6644";6644;"MRI";"Black Powder Blue Raspberry";45;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/9494";9494;"Douglas Laboratories";"Sports Performance Pro-PCA Fuel Training Session Formula";115;0;0.0;0.0;0.0;0.0;124;0.0;0.02;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/9897";9897;"Nutrex Research";"Volu Gro Creatine Glycogen Loader Fruit Punch";246;0;10.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/9904";9904;"Nutrex Research";"Volu Gro Creatine Glucogen Loader Orange";246;0;10.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/10027";10027;"Body Fortress";"Super Advanced Creatine High Performance Fruit Punch";150;0;6.12;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12405";12405;"Cellucor";"C4 Extreme Watermelon";5;135;1.0;1.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12408";12408;"Cellucor";"C4 Extreme Pineapple";5;135;1.0;1.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12409";12409;"Cellucor";"C4 Extreme Watermelon";5;135;1.0;1.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12410";12410;"Cellucor";"C4 Extreme Pineapple";5;135;1.0;1.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12456";12456;"Gamma Labs";"PTF Tropical Punch";5;150;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12469";12469;"BPI";"1.M.R Watermelon";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12477";12477;"BPI";"1.M.R Blue Raspberry";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12615";12615;"EXT";"Go Fruit Punch";6;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12707";12707;"CytoSport";"Monster Milk Cake Batter";310;0;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12766";12766;"QNT";"Hydravol Fruit Punch";45;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12786";12786;"CytoSport";"Monster Milk Vanilla Creme";310;0;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12798";12798;"CytoSport";"Monster Milk Chocolate";310;0;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12803";12803;"CytoSport";"Monster Milk Caffeinated Mocha Latte";310;200;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;1;0;0
"https://dsld.od.nih.gov/label/12834";12834;"GNC Beyond Raw";"Re-Grow Double Chocolate";380;0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12850";12850;"CytoSport";"Monster Milk Brownie Batter";310;0;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12852";12852;"CytoSport";"Monster Milk Chocolate Chip Cookie Dough";310;0;3.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12856";12856;"CytoSport";"Monster Amino Fruit Punch";10;0;0.0;0.0;0.0;0.0;56;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/12862";12862;"CytoSport";"Monster Amino Blue Raspberry";10;0;0.0;0.0;0.0;0.0;56;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/13369";13369;"Scivation";"XTEND Lemon Lime Sour";0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/13927";13927;"ON Optimum Nutrition";"Pre-Load Creatine Complex Fruit Punch";140;0;15.0;0.0;0.0;0.0;0;1500.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/14591";14591;"Image Sports";"SAAs Silk Amino Acid Energy Watermelon";0;50;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/14618";14618;"CytoSport";"Monster Amino Sour Apple";10;0;0.0;0.0;0.0;0.0;56;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/14624";14624;"CytoSport";"Monster Amino Sour Grape";10;0;0.0;0.0;0.0;0.0;56;0.0;0.0;1.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/14625";14625;"CytoSport";"Monster Pump Fruit Punch";5;150;1.5;0.0;0.0;0.0;0;1000.0;1.0;3.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
"https://dsld.od.nih.gov/label/14653";14653;"CytoSport";"Monster Pump Blue Raspberry";5;150;1.5;0.0;0.0;0.0;0;1000.0;1.0;3.0;0.0;0.0;0.0;0.0;"";0;0;0;0;0;0
